result,open,high,low,close
0.0,1.0815,1.0815,1.0815,1.0815
0.0,1.0765,1.0765,1.0765,1.0765
0.0,1.0789,1.0789,1.0789,1.0789
0.0,1.0781,1.0781,1.0781,1.0781
0.0,1.0883,1.0883,1.0883,1.0883
0.0,1.0794,1.0794,1.0794,1.0794
0.0,1.0834,1.0834,1.0834,1.0834
0.0,1.0827,1.0827,1.0827,1.0827
0.0,1.0821,1.0821,1.0821,1.0821
0.0,1.0809,1.0809,1.0809,1.0809
0.0,1.0739,1.0739,1.0739,1.0739
0.0,1.0733,1.0733,1.0733,1.0733
0.0,1.0718,1.0718,1.0718,1.0718
0.0,1.0835,1.0835,1.0835,1.0835
0.0,1.0794,1.0794,1.0794,1.0794
0.0,1.0764,1.0764,1.0764,1.0764
0.0,1.0732,1.0732,1.0732,1.0732
0.0,1.0691,1.0691,1.0691,1.0691
0.0,1.0746,1.0746,1.0746,1.0746
0.0,1.0818,1.0818,1.0818,1.0818
0.0,1.0762,1.0762,1.0762,1.0762
0.0,1.0764,1.0764,1.0764,1.0764
0.0,1.0735,1.0735,1.0735,1.0735
0.0,1.0797,1.0797,1.0797,1.0797
0.0,1.0764,1.0764,1.0764,1.0764
0.0,1.0785,1.0785,1.0785,1.0785
0.0,1.0758,1.0758,1.0758,1.0758
0.0,1.08,1.08,1.08,1.08
0.0,1.0801,1.0801,1.0801,1.0801
0.0,1.0785,1.0785,1.0785,1.0785
0.0,1.0895,1.0895,1.0895,1.0895
0.0,1.0886,1.0886,1.0886,1.0886
0.0,1.096,1.096,1.096,1.096
0.0,1.0973,1.0973,1.0973,1.0973
0.0,1.1005,1.1005,1.1005,1.1005
0.0,1.0996,1.0996,1.0996,1.0996
0.0,1.1007,1.1007,1.1007,1.1007
0.0,1.1058,1.1058,1.1058,1.1058
0.0,1.1037,1.1037,1.1037,1.1037
0.0,1.1004,1.1004,1.1004,1.1004
0.0,1.0807,1.0807,1.0807,1.0807
0.0,1.0742,1.0742,1.0742,1.0742
0.0,1.0753,1.0753,1.0753,1.0753
0.0,1.0764,1.0764,1.0764,1.0764
0.0,1.0638,1.0638,1.0638,1.0638
0.0,1.0634,1.0634,1.0634,1.0634
0.0,1.0559,1.0559,1.0559,1.0559
0.0,1.0617,1.0617,1.0617,1.0617
0.0,1.0525,1.0525,1.0525,1.0525
0.0,1.0528,1.0528,1.0528,1.0528
0.0,1.0587,1.0587,1.0587,1.0587
0.0,1.0633,1.0633,1.0633,1.0633
0.0,1.0654,1.0654,1.0654,1.0654
0.0,1.0687,1.0687,1.0687,1.0687
0.0,1.0696,1.0696,1.0696,1.0696
0.0,1.0781,1.0781,1.0781,1.0781
0.0,1.08,1.08,1.08,1.08
0.0,1.0926,1.0926,1.0926,1.0926
0.0,1.0908,1.0908,1.0908,1.0908
0.0,1.0767,1.0767,1.0767,1.0767
0.0,1.0755,1.0755,1.0755,1.0755
0.0,1.0731,1.0731,1.0731,1.0731
0.0,1.0739,1.0739,1.0739,1.0739
0.0,1.0688,1.0688,1.0688,1.0688
0.0,1.0695,1.0695,1.0695,1.0695
0.0,1.0707,1.0707,1.0707,1.0707
0.0,1.0772,1.0772,1.0772,1.0772
0.0,1.079,1.079,1.079,1.079
0.0,1.0757,1.0757,1.0757,1.0757
0.0,1.0744,1.0744,1.0744,1.0744
0.0,1.0772,1.0772,1.0772,1.0772
0.0,1.0798,1.0798,1.0798,1.0798
0.0,1.0915,1.0915,1.0915,1.0915
0.0,1.0876,1.0876,1.0876,1.0876
0.0,1.08805,1.08805,1.08805,1.08805
0.0,1.08875,1.08875,1.08875,1.08875
0.0,1.087,1.087,1.087,1.087
0.0,1.0969,1.0969,1.0969,1.0969
0.0,1.0975,1.0975,1.0975,1.0975
0.0,1.1032,1.1032,1.1032,1.1032
0.0,1.1036,1.1036,1.1036,1.1036
0.0,1.1037,1.1037,1.1037,1.1037
0.0,1.0986,1.0986,1.0986,1.0986
0.0,1.1083,1.1083,1.1083,1.1083
0.0,1.1174,1.1174,1.1174,1.1174
0.0,1.12375,1.12375,1.12375,1.12375
0.0,1.123,1.123,1.123,1.123
0.0,1.1234,1.1234,1.1234,1.1234
0.0,1.1231,1.1231,1.1231,1.1231
0.0,1.129,1.129,1.129,1.129
0.0,1.1428,1.1428,1.1428,1.1428
0.0,1.1357,1.1357,1.1357,1.1357
0.0,1.14985,1.14985,1.14985,1.14985
0.0,1.1487,1.1487,1.1487,1.1487
0.0,1.1525,1.1525,1.1525,1.1525
0.0,1.15625,1.15625,1.15625,1.15625
0.0,1.1529,1.1529,1.1529,1.1529
0.0,1.1492,1.1492,1.1492,1.1492
0.0,1.1385,1.1385,1.1385,1.1385
0.0,1.1582,1.1582,1.1582,1.1582
0.0,1.1597,1.1597,1.1597,1.1597
0.0,1.1679,1.1679,1.1679,1.1679
0.0,1.1654,1.1654,1.1654,1.1654
0.0,1.1707,1.1707,1.1707,1.1707
0.0,1.1636,1.1636,1.1636,1.1636
0.0,1.17,1.17,1.17,1.17
0.0,1.1834,1.1834,1.1834,1.1834
0.0,1.1829,1.1829,1.1829,1.1829
0.0,1.18725,1.18725,1.18725,1.18725
0.0,1.1813,1.1813,1.1813,1.1813
