open,high,low,close,open,high,low,close,open,high,low,close,open,high,low,close,open,high,low,close,open,high,low,close
1.11592,1.11629,1.1151200000000001,1.1156,1.51286,1.51421,1.5097200000000002,1.51249,1.44851,1.4499600000000001,1.44734,1.4488,1.08849,1.08866,1.08754,1.08796,0.71472,0.71496,0.71414,0.7143,1.68556,1.69114,1.6825400000000001,1.6881
1.11564,1.11893,1.11319,1.11368,1.5124799999999998,1.52088,1.50532,1.50934,1.4488,1.4510299999999998,1.44418,1.44603,1.08798,1.08914,1.08723,1.08828,0.71428,0.7156600000000001,0.7126899999999999,0.7132,1.68812,1.69206,1.6791900000000002,1.6844599999999998
1.11364,1.1153,1.1107,1.11186,1.50934,1.51434,1.50902,1.51407,1.44604,1.4467700000000001,1.44336,1.4453,1.08826,1.08932,1.0861,1.0868799999999998,0.71318,0.7136600000000001,0.71058,0.71226,1.6844599999999998,1.6915799999999999,1.68282,1.69128
1.11188,1.1124399999999999,1.1079999999999999,1.10986,1.5140799999999999,1.5163799999999998,1.51144,1.51244,1.4453200000000002,1.4497799999999998,1.4439799999999998,1.44846,1.0869,1.08876,1.0845200000000002,1.08494,0.71223,0.71224,0.71014,0.7109300000000001,1.6912900000000002,1.6954,1.68782,1.6905
1.1098700000000001,1.1150200000000001,1.10912,1.11395,1.51244,1.51714,1.51148,1.5138,1.44846,1.45774,1.44712,1.45636,1.08492,1.08902,1.08276,1.089,0.7109300000000001,0.71514,0.71091,0.71378,1.6905,1.69848,1.6891599999999998,1.69713
1.11392,1.1166,1.1128200000000001,1.11511,1.5137399999999999,1.5155399999999999,1.5124799999999998,1.51525,1.45634,1.4579,1.45462,1.45645,1.08896,1.0891600000000001,1.08741,1.0886799999999999,0.7137600000000001,0.7149399999999999,0.71314,0.7143,1.69712,1.6980400000000002,1.6934200000000001,1.6970299999999998
1.11494,1.11612,1.11489,1.11601,1.51442,1.51568,1.5115299999999998,1.51362,1.45624,1.45838,1.4562,1.45774,1.08845,1.08876,1.08799,1.08839,0.71415,0.71482,0.71412,0.7146,1.69651,1.7054799999999999,1.69623,1.7041
1.11598,1.11598,1.11378,1.11564,1.51362,1.51525,1.5094299999999998,1.51366,1.45773,1.4582700000000002,1.45508,1.45784,1.08836,1.08893,1.08781,1.08816,0.71458,0.71458,0.71353,0.71444,1.70412,1.7103599999999999,1.70265,1.7075
1.11566,1.11716,1.1124100000000001,1.11395,1.51358,1.51358,1.50756,1.50814,1.45784,1.45802,1.4542,1.4558,1.0882,1.08915,1.08644,1.08676,0.7144199999999999,0.71516,0.71319,0.71372,1.7075,1.70765,1.70005,1.70288
1.11394,1.1188799999999999,1.11332,1.11532,1.5080799999999999,1.51415,1.50744,1.51136,1.4557799999999999,1.46146,1.4554799999999999,1.45862,1.0867200000000001,1.08912,1.0861,1.08638,0.7137,0.7158800000000001,0.7133,0.71346,1.7028599999999998,1.7059799999999998,1.69898,1.7044
1.11532,1.1158,1.1098,1.1139,1.51132,1.51132,1.50545,1.50758,1.45861,1.45861,1.45088,1.4544,1.08636,1.08759,1.08492,1.0872899999999999,0.71346,0.71348,0.7108399999999999,0.7118,1.7044,1.7044,1.69582,1.6990599999999998
1.1138700000000001,1.1138700000000001,1.11018,1.11094,1.50752,1.50776,1.50509,1.50586,1.45439,1.4555200000000001,1.45236,1.4549,1.0872600000000001,1.08735,1.0835700000000001,1.08431,0.71178,0.71178,0.70963,0.71021,1.69905,1.70088,1.6975,1.6991599999999998
