result,open,high,low,close
1.0,1.59181,1.60244,1.59172,1.5986
0.0,1.59854,1.60646,1.59763,1.60202
0.0,1.6021,1.60488,1.5858,1.5873
1.0,1.5872,1.59012,1.57456,1.58246
1.0,1.58245,1.58922,1.5811,1.58505
1.0,1.58532,1.59008,1.58383,1.5899
0.0,1.59,1.5997,1.58811,1.59688
1.0,1.59698,1.59982,1.59303,1.59508
1.0,1.59512,1.60792,1.58955,1.60226
1.0,1.60236,1.61289,1.5979,1.61003
0.0,1.60994,1.61454,1.60706,1.61371
0.0,1.61113,1.61443,1.60452,1.61039
0.0,1.61046,1.61243,1.60438,1.61036
0.0,1.61024,1.61221,1.60478,1.60926
1.0,1.60922,1.6121,1.60408,1.6057
1.0,1.6057,1.61363,1.60568,1.61112
0.0,1.61104,1.61362,1.61084,1.61324
1.0,1.61314,1.61342,1.60576,1.6076
0.0,1.60759,1.61436,1.60192,1.61137
0.0,1.61127,1.61442,1.59964,1.60224
0.0,1.60218,1.60238,1.59487,1.59696
1.0,1.59696,1.60034,1.58844,1.5911
0.0,1.59118,1.59726,1.58766,1.5964
0.0,1.59651,1.59711,1.5879,1.58826
1.0,1.5883,1.59013,1.58204,1.58442
0.0,1.58452,1.59278,1.57962,1.58984
1.0,1.58976,1.59115,1.58046,1.58086
1.0,1.58086,1.59076,1.57794,1.58924
1.0,1.5892,1.59926,1.58725,1.59674
0.0,1.59689,1.61672,1.59673,1.6129
0.0,1.613,1.61773,1.59809,1.60282
1.0,1.6027,1.60383,1.57825,1.5871
1.0,1.58714,1.59132,1.57772,1.59
1.0,1.59,1.59506,1.58474,1.59347
0.0,1.59352,1.59712,1.58948,1.59486
1.0,1.59533,1.5971,1.5911,1.59418
1.0,1.59413,1.59702,1.59302,1.59684
0.0,1.59678,1.60554,1.59654,1.60262
1.0,1.60266,1.60392,1.59314,1.59538
0.0,1.59538,1.60446,1.5939,1.60082
0.0,1.60087,1.60345,1.59817,1.59926
1.0,1.60022,1.6042,1.59241,1.59383
0.0,1.5938,1.60396,1.58984,1.60083
0.0,1.60077,1.60673,1.59192,1.59196
0.0,1.5918,1.5931,1.58528,1.58614
1.0,1.58621,1.59015,1.57858,1.5854
0.0,1.5853,1.58763,1.58404,1.58543
1.0,1.58602,1.58706,1.57794,1.58038
0.0,1.58043,1.58918,1.58043,1.5886
1.0,1.5887,1.59206,1.58458,1.58534
0.0,1.58541,1.58966,1.58479,1.58835
0.0,1.58834,1.59139,1.5871,1.58788
1.0,1.58788,1.58789,1.57628,1.57796
1.0,1.5777,1.58298,1.57721,1.58148
0.0,1.58146,1.58318,1.58025,1.58171
1.0,1.58176,1.58232,1.56746,1.57023
1.0,1.57014,1.5736,1.56627,1.57317
0.0,1.57317,1.5752,1.56926,1.57372
1.0,1.57374,1.57406,1.56697,1.56898
0.0,1.56931,1.57241,1.56682,1.57232
1.0,1.57242,1.57548,1.56831,1.57235
1.0,1.57235,1.58212,1.56914,1.57946
1.0,1.57938,1.58184,1.57668,1.58164
1.0,1.58164,1.58418,1.58046,1.58166
0.0,1.58162,1.59626,1.56668,1.59385
0.0,1.595,1.59553,1.58504,1.5872
0.0,1.5873,1.58904,1.58344,1.58563
0.0,1.58557,1.5862,1.57498,1.57868
1.0,1.57864,1.58004,1.56944,1.57147
0.0,1.57147,1.57826,1.56858,1.573
1.0,1.57305,1.57548,1.56666,1.57174
1.0,1.57093,1.57318,1.56881,1.57302
1.0,1.57308,1.57914,1.57139,1.57724
0.0,1.57734,1.58114,1.57328,1.57764
1.0,1.57756,1.57782,1.56816,1.57138
0.0,1.57138,1.57488,1.56723,1.57328
0.0,1.5732,1.57326,1.56784,1.56891
1.0,1.5692,1.5712,1.56766,1.56884
1.0,1.56876,1.57152,1.56718,1.5714
1.0,1.57134,1.57496,1.56026,1.5738
0.0,1.57386,1.57723,1.57044,1.57457
0.0,1.57448,1.57818,1.57141,1.57215
0.0,1.57208,1.57293,1.56893,1.56934
1.0,1.56923,1.57422,1.56793,1.56876
0.0,1.56885,1.58636,1.56834,1.58463
1.0,1.58472,1.58499,1.57563,1.57654
1.0,1.57662,1.58514,1.57634,1.58028
1.0,1.58032,1.59594,1.57803,1.59352
1.0,1.59344,1.6022,1.59242,1.59713
1.0,1.59632,1.60004,1.59442,1.59686
1.0,1.59695,1.6007,1.59015,1.60032
1.0,1.60028,1.6116,1.59686,1.60982
0.0,1.60975,1.619,1.60896,1.61515
0.0,1.61515,1.619,1.60282,1.60674
0.0,1.60668,1.60782,1.59331,1.59898
0.0,1.59983,1.60667,1.59046,1.59324
0.0,1.59333,1.59862,1.59168,1.59282
1.0,1.59286,1.59374,1.58366,1.58648
1.0,1.58654,1.59704,1.58613,1.59097
1.0,1.59102,1.59804,1.5888,1.59189
1.0,1.59189,1.59744,1.58972,1.59396
0.0,1.59143,1.59882,1.59143,1.59324
0.0,1.59314,1.59458,1.59039,1.59275
1.0,1.5927,1.59591,1.5871,1.59106
1.0,1.59108,1.6002,1.59052,1.59562
1.0,1.59557,1.60603,1.59434,1.60578
1.0,1.60587,1.60936,1.6045,1.60878
1.0,1.60904,1.61686,1.60888,1.61593
0.0,1.61598,1.62142,1.6155,1.62043
0.0,1.62048,1.62514,1.60702,1.60786
1.0,1.6077,1.6134,1.59922,1.59962
0.0,1.59962,1.61235,1.59821,1.61145
0.0,1.61145,1.61397,1.60628,1.61041
0.0,1.61069,1.61096,1.60302,1.60411
0.0,1.6042,1.60817,1.60279,1.60371
0.0,1.60365,1.60684,1.59482,1.59593
1.0,1.59585,1.59898,1.5927,1.59362
0.0,1.59362,1.59535,1.58704,1.59428
0.0,1.5942,1.59458,1.59067,1.59283
0.0,1.59222,1.59636,1.59124,1.59152
0.0,1.59168,1.59184,1.57868,1.5797
1.0,1.57976,1.58208,1.57512,1.57956
1.0,1.57948,1.58146,1.57418,1.58065
0.0,1.58065,1.59403,1.57756,1.593
0.0,1.59294,1.59498,1.59005,1.59248
1.0,1.59229,1.59282,1.5871,1.58978
0.0,1.58968,1.59582,1.58617,1.59056
1.0,1.59052,1.59052,1.58364,1.58678
0.0,1.58684,1.60843,1.58568,1.60572
0.0,1.60582,1.61464,1.59831,1.5992
1.0,1.5993,1.59962,1.58919,1.59002
0.0,1.5901,1.59348,1.58829,1.59199
0.0,1.5921,1.5923,1.58749,1.5905
0.0,1.59054,1.59197,1.58636,1.58801
0.0,1.58796,1.59013,1.58241,1.5846
1.0,1.58468,1.58916,1.57752,1.57952
1.0,1.5796,1.57986,1.57458,1.57964
0.0,1.57936,1.5833,1.57825,1.58093
1.0,1.58084,1.58084,1.56678,1.56798
0.0,1.56803,1.57848,1.56803,1.57555
0.0,1.57548,1.58026,1.5729,1.5752
0.0,1.5752,1.57975,1.57116,1.57458
1.0,1.57464,1.57712,1.57128,1.57323
0.0,1.57287,1.57602,1.57248,1.57465
0.0,1.57455,1.57482,1.5676,1.56942
0.0,1.56946,1.57024,1.55726,1.56232
1.0,1.56226,1.56314,1.555,1.5582
0.0,1.5582,1.56347,1.55156,1.55958
1.0,1.5595,1.56214,1.55634,1.55894
1.0,1.5594,1.56335,1.5584,1.55976
1.0,1.55964,1.57072,1.55755,1.56928
0.0,1.56924,1.57616,1.5663,1.57408
0.0,1.57402,1.57485,1.56374,1.56728
0.0,1.5672,1.56868,1.55938,1.56071
0.0,1.56078,1.56256,1.55126,1.55352
0.0,1.55438,1.55668,1.55112,1.55398
1.0,1.55404,1.55413,1.54834,1.54918
1.0,1.54909,1.55605,1.54542,1.54972
1.0,1.54968,1.5521,1.54549,1.55099
0.0,1.55099,1.5536,1.5466,1.5522
1.0,1.55222,1.55328,1.5478,1.54848
0.0,1.55286,1.5557,1.55016,1.55308
0.0,1.55316,1.55344,1.54784,1.55093
0.0,1.55088,1.55239,1.54406,1.5457
0.0,1.54562,1.54849,1.54162,1.54315
0.0,1.54319,1.54753,1.53984,1.5429
1.0,1.54282,1.54518,1.54172,1.54276
1.0,1.54334,1.54853,1.54218,1.5484
1.0,1.54848,1.55677,1.54443,1.55375
1.0,1.55384,1.56289,1.55146,1.55942
1.0,1.55936,1.56246,1.5565,1.56161
1.0,1.56168,1.5686,1.55714,1.56498
1.0,1.56499,1.57085,1.56454,1.57066
0.0,1.57055,1.5809,1.57038,1.57882
0.0,1.57892,1.5823,1.57247,1.57594
1.0,1.57599,1.5795,1.56736,1.57023
1.0,1.5703,1.57731,1.56918,1.57282
0.0,1.57282,1.578,1.56814,1.57532
0.0,1.57522,1.57783,1.56976,1.57168
0.0,1.57158,1.5725,1.5624,1.56958
0.0,1.56952,1.57133,1.56184,1.56846
1.0,1.56848,1.57035,1.55328,1.55898
0.0,1.55906,1.56569,1.55581,1.56154
0.0,1.56149,1.56333,1.55384,1.55474
1.0,1.55465,1.55465,1.54954,1.55326
1.0,1.55431,1.55789,1.5495,1.55568
0.0,1.55576,1.56257,1.55508,1.5625
1.0,1.5625,1.5646,1.5582,1.56144
1.0,1.56159,1.5654,1.55736,1.56216
0.0,1.56212,1.56768,1.56122,1.56558
1.0,1.56562,1.5662,1.55951,1.56196
0.0,1.56534,1.56968,1.56272,1.56844
0.0,1.56844,1.57088,1.55804,1.56199
1.0,1.56207,1.56575,1.55486,1.5581
0.0,1.55806,1.55993,1.55031,1.55992
1.0,1.55992,1.56264,1.55812,1.55988
0.0,1.5598,1.56359,1.5594,1.56259
0.0,1.56346,1.56418,1.55686,1.55986
1.0,1.55985,1.5632,1.55828,1.55868
0.0,1.55872,1.56146,1.55424,1.56101
1.0,1.5611,1.563,1.55853,1.55979
0.0,1.55979,1.56576,1.55652,1.5635
1.0,1.56357,1.56478,1.56152,1.56279
0.0,1.56246,1.56394,1.56144,1.56326
1.0,1.56326,1.56434,1.561,1.5621
1.0,1.56217,1.57718,1.56174,1.57306
0.0,1.57298,1.57418,1.56894,1.57408
1.0,1.57408,1.57545,1.5688,1.56998
0.0,1.57002,1.57315,1.5693,1.57284
1.0,1.57275,1.5745,1.57004,1.57088
0.0,1.57094,1.57932,1.567,1.57382
0.0,1.57382,1.57558,1.56559,1.5662
0.0,1.5662,1.57138,1.55419,1.55496
0.0,1.55496,1.55639,1.5412,1.5427
0.0,1.54266,1.54664,1.53895,1.54114
0.0,1.54125,1.54216,1.53373,1.53448
0.0,1.53454,1.53626,1.53148,1.53229
0.0,1.53224,1.53343,1.52212,1.5309
0.0,1.53096,1.53353,1.51902,1.52633
1.0,1.52633,1.53416,1.5246,1.52604
1.0,1.52604,1.52722,1.5247,1.52632
0.0,1.52432,1.52736,1.52382,1.52477
1.0,1.52488,1.52493,1.5189,1.52116
0.0,1.52108,1.52394,1.51908,1.52109
1.0,1.521,1.52275,1.51696,1.51837
1.0,1.51842,1.52342,1.51666,1.52219
0.0,1.52224,1.52655,1.52179,1.52558
1.0,1.52527,1.52767,1.52425,1.52432
0.0,1.52432,1.53084,1.52292,1.52983
1.0,1.52974,1.52976,1.52186,1.52242
1.0,1.52242,1.52977,1.52176,1.52764
1.0,1.52774,1.53139,1.52554,1.53064
1.0,1.53065,1.5378,1.53031,1.53578
1.0,1.53562,1.54979,1.53253,1.54816
1.0,1.54812,1.5517,1.54624,1.54956
1.0,1.54951,1.55296,1.54665,1.55008
0.0,1.55004,1.55542,1.54873,1.55438
0.0,1.5544,1.55474,1.54799,1.54956
1.0,1.54964,1.55043,1.53506,1.536
1.0,1.53478,1.5402,1.53478,1.53698
1.0,1.53692,1.53966,1.53566,1.53808
1.0,1.53813,1.54372,1.53555,1.54272
1.0,1.5428,1.5483,1.54218,1.54308
1.0,1.54314,1.55052,1.54194,1.54925
0.0,1.54932,1.55297,1.54791,1.55216
1.0,1.55264,1.55288,1.54478,1.54613
1.0,1.54622,1.548,1.54188,1.54643
1.0,1.54638,1.55106,1.5426,1.55014
0.0,1.55014,1.55366,1.54778,1.5529
0.0,1.55286,1.55768,1.54226,1.54303
0.0,1.54298,1.54396,1.54044,1.54202
1.0,1.55083,1.55094,1.54284,1.54432
0.0,1.54432,1.54607,1.54283,1.54502
